order_id,quantity,item_name,choice_description,item_price,item_price_zscore,choice_description_code,num_customizations,has_special_characters_item_name,total_price,calculated_total_price
393,1,canned soda,sprite,1.09,-2.1031214153184683,583,1,False,1.09,1.09
394,1,carnitas burrito,fresh tomato salsa rice pinto beans cheese,9.25,0.0556844284487309,325,4,False,9.25,9.25
394,1,veggie salad bowl,fresh tomato salsa fajita vegetables lettuce,8.75,-0.0765953413899455,171,3,False,8.75,8.75
395,1,steak soft tacos,tomatillored chili salsa hot cheese sour cream lettuce,8.99,-0.013101051867380776,858,4,False,8.99,8.99
396,1,canned soft drink,diet coke,1.25,-2.060791888970092,15,1,False,1.25,1.25
396,1,canned soft drink,coke,1.25,-2.060791888970092,14,1,False,1.25,1.25
396,1,chicken burrito,fresh tomato salsa fajita vegetables sour cream cheese guacamole,11.25,0.5848035078034366,221,5,False,11.25,11.25
396,1,chicken soft tacos,fresh tomato salsa sour cream cheese guacamole,11.25,0.5848035078034366,340,4,False,11.25,11.25
397,1,steak burrito,fresh tomato salsa rice black beans cheese sour cream,9.25,0.0556844284487309,257,5,False,9.25,9.25
397,1,steak soft tacos,fresh tomato salsa cheese sour cream,9.25,0.0556844284487309,149,3,False,9.25,9.25
398,1,chicken soft tacos,roasted chili corn salsa rice black beans cheese lettuce guacamole,11.25,0.5848035078034366,515,6,False,11.25,11.25
399,1,veggie burrito,fresh tomato salsa mild rice pinto beans cheese sour cream,8.49,-0.14538082170605718,115,5,False,8.49,8.49
400,1,veggie burrito,tomatillo green chili salsa rice fajita vegetables pinto beans sour cream cheese lettuce guacamole,11.25,0.5848035078034366,667,8,False,11.25,11.25
400,1,carnitas burrito,tomatillo red chili salsa,9.25,0.0556844284487309,799,1,False,9.25,9.25
400,1,chicken bowl,tomatillo red chili salsa rice black beans cheese lettuce guacamole,11.25,0.5848035078034366,747,6,False,11.25,11.25
401,1,chicken bowl,fresh tomato salsa fajita vegetables rice lettuce,17.5,2.238300630786892,207,4,False,17.5,17.5
402,1,chicken bowl,fresh tomato salsa rice black beans cheese lettuce,8.75,-0.0765953413899455,253,5,False,8.75,8.75
402,1,chicken bowl,fresh tomato salsa fajita vegetables rice black beans cheese sour cream lettuce,8.75,-0.0765953413899455,181,7,False,8.75,8.75
402,1,chicken bowl,tomatillo green chili salsa fajita vegetables rice black beans cheese sour cream lettuce,8.75,-0.0765953413899455,613,7,False,8.75,8.75
403,1,barbacoa burrito,roasted chili corn salsa medium black beans rice cheese sour cream,8.99,-0.013101051867380776,379,5,False,8.99,8.99
404,1,chicken burrito,fresh tomato salsa fajita vegetables rice pinto beans cheese guacamole lettuce,11.25,0.5848035078034366,208,7,False,11.25,11.25
404,1,carnitas bowl,fresh tomato salsa fajita vegetables rice pinto beans cheese sour cream lettuce,9.25,0.0556844284487309,212,7,False,9.25,9.25
405,1,chicken burrito,fresh tomato salsa fajita vegetables pinto beans cheese guacamole,11.25,0.5848035078034366,172,5,False,11.25,11.25
405,1,canned soft drink,diet coke,1.25,-2.060791888970092,15,1,False,1.25,1.25
406,1,barbacoa soft tacos,tomatillo red chili salsa black beans cheese sour cream guacamole,11.75,0.717083277642113,703,5,False,11.75,11.75
406,1,canned soft drink,diet coke,1.25,-2.060791888970092,15,1,False,1.25,1.25
407,1,chicken burrito,roasted chili corn salsa rice sour cream cheese guacamole,11.25,0.5848035078034366,577,5,False,11.25,11.25
407,1,steak burrito,roasted chili corn salsa rice sour cream cheese guacamole,11.75,0.717083277642113,577,5,False,11.75,11.75
408,1,canned soft drink,coke,1.25,-2.060791888970092,14,1,False,1.25,1.25
408,1,chicken bowl,tomatillo green chili salsa rice sour cream cheese guacamole,11.25,0.5848035078034366,683,5,False,11.25,11.25
408,1,chicken bowl,fresh tomato salsa rice fajita vegetables pinto beans sour cream cheese lettuce guacamole,11.25,0.5848035078034366,309,8,False,11.25,11.25
409,1,chicken bowl,fresh tomato salsa mild tomatillored chili salsa hot black beans rice cheese sour cream,8.49,-0.14538082170605718,954,6,False,8.49,8.49
409,1,chicken bowl,roasted chili corn salsa medium black beans rice sour cream guacamole,10.98,0.5133724320905514,386,5,False,10.98,10.98
410,1,chicken burrito,roasted chili corn salsa rice black beans,8.75,-0.0765953413899455,535,3,False,8.75,8.75
410,1,canned soft drink,diet coke,1.25,-2.060791888970092,15,1,False,1.25,1.25
410,1,chicken soft tacos,roasted chili corn salsa black beans lettuce,8.75,-0.0765953413899455,434,3,False,8.75,8.75
411,1,chicken bowl,roasted chili corn salsa medium rice cheese,8.49,-0.14538082170605718,411,3,False,8.49,8.49
411,1,chicken bowl,roasted chili corn salsa medium black beans rice cheese sour cream lettuce,8.49,-0.14538082170605718,378,6,False,8.49,8.49
412,1,chicken bowl,fresh tomato salsa rice sour cream cheese lettuce,8.75,-0.0765953413899455,333,5,False,8.75,8.75
413,1,chicken crispy tacos,fresh tomato salsa cheese sour cream guacamole lettuce,11.25,0.5848035078034366,146,5,False,11.25,11.25
413,1,canned soft drink,coke,1.25,-2.060791888970092,14,1,False,1.25,1.25
413,1,carnitas crispy tacos,tomatillo green chili salsa rice black beans cheese sour cream guacamole,11.75,0.717083277642113,641,6,False,11.75,11.75
414,1,chicken burrito,fresh tomato salsa mild tomatillogreen chili salsa medium black beans rice fajita veggies cheese sour cream,8.49,-0.14538082170605718,947,7,False,8.49,8.49
415,1,steak bowl,tomatillo green chili salsa rice black beans cheese sour cream lettuce,9.25,0.0556844284487309,642,6,False,9.25,9.25
416,1,steak burrito,tomatillo red chili salsa,9.25,0.0556844284487309,799,1,False,9.25,9.25
416,1,chicken bowl,fresh tomato salsa,8.75,-0.0765953413899455,355,1,False,8.75,8.75
417,1,steak burrito,tomatillored chili salsa hot rice cheese sour cream,8.99,-0.013101051867380776,885,4,False,8.99,8.99
418,1,chicken bowl,fresh tomato salsa rice cheese black beans,17.5,2.238300630786892,282,4,False,17.5,17.5
419,1,barbacoa crispy tacos,tomatillored chili salsa hot black beans cheese sour cream lettuce,8.99,-0.013101051867380776,841,5,False,8.99,8.99
419,1,steak crispy tacos,tomatillored chili salsa hot pinto beans cheese sour cream lettuce,8.99,-0.013101051867380776,867,5,False,8.99,8.99
420,1,chicken burrito,fresh tomato salsa black beans pinto beans cheese guacamole lettuce,11.25,0.5848035078034366,131,6,False,11.25,11.25
421,1,chicken bowl,fresh tomato salsa rice cheese sour cream lettuce,8.75,-0.0765953413899455,289,5,False,8.75,8.75
422,1,steak burrito,roasted chili corn salsa rice pinto beans cheese lettuce,9.25,0.0556844284487309,563,5,False,9.25,9.25
422,1,6 pack soft drink,sprite,6.49,-0.6744999010607629,583,1,False,6.49,6.49
423,1,chicken crispy tacos,fresh tomato salsa mild fajita veggies cheese sour cream guacamole lettuce,10.98,0.5133724320905514,70,6,False,10.98,10.98
423,1,chicken burrito,fresh tomato salsa mild rice cheese sour cream lettuce,8.49,-0.14538082170605718,101,5,False,8.49,8.49
424,1,chicken burrito,tomatillogreen chili salsa medium roasted chili corn salsa medium black beans rice cheese,8.49,-0.14538082170605718,1018,5,False,8.49,8.49
424,1,canned soda,diet dr pepper,1.09,-2.1031214153184683,16,1,False,1.09,1.09
425,1,barbacoa bowl,fresh tomato salsa fajita vegetables rice cheese sour cream,9.25,0.0556844284487309,203,5,False,9.25,9.25
426,1,chicken bowl,fresh tomato salsa rice cheese sour cream lettuce,8.75,-0.0765953413899455,289,5,False,8.75,8.75
426,1,canned soft drink,coke,1.25,-2.060791888970092,14,1,False,1.25,1.25
427,1,veggie burrito,fresh tomato salsa mild pinto beans rice sour cream cheese,8.49,-0.14538082170605718,92,5,False,8.49,8.49
428,1,steak bowl,roasted chili corn salsa rice black beans lettuce guacamole,11.75,0.717083277642113,524,5,False,11.75,11.75
428,1,steak bowl,fresh tomato salsa rice fajita vegetables black beans guacamole,11.75,0.717083277642113,294,5,False,11.75,11.75
429,1,steak bowl,roasted chili corn salsa medium pinto beans rice guacamole,11.48,0.6456522019292278,401,4,False,11.48,11.48
430,1,chicken bowl,fresh tomato salsa fajita vegetables rice,8.75,-0.0765953413899455,220,3,False,8.75,8.75
430,1,canned soft drink,diet coke,1.25,-2.060791888970092,15,1,False,1.25,1.25
431,1,chicken burrito,fresh tomato salsa rice black beans cheese guacamole lettuce,11.25,0.5848035078034366,250,6,False,11.25,11.25
431,1,canned soft drink,sprite,1.25,-2.060791888970092,583,1,False,1.25,1.25
432,1,chicken burrito,fresh tomato salsa rice,8.75,-0.0765953413899455,122,2,False,8.75,8.75
432,1,chicken burrito,fresh tomato salsa rice cheese,8.75,-0.0765953413899455,291,3,False,8.75,8.75
432,1,6 pack soft drink,coke,6.49,-0.6744999010607629,14,1,False,6.49,6.49
433,1,steak bowl,fresh tomato salsa mild black beans rice fajita veggies cheese sour cream lettuce,8.99,-0.013101051867380776,56,7,False,8.99,8.99
434,1,chicken burrito,fresh tomato salsa fajita vegetables rice sour cream lettuce,8.75,-0.0765953413899455,218,5,False,8.75,8.75
434,1,barbacoa burrito,tomatillo green chili salsa rice pinto beans cheese guacamole,11.75,0.717083277642113,674,5,False,11.75,11.75
435,1,chicken burrito,tomatillogreen chili salsa medium tomatillored chili salsa hot black beans rice cheese sour cream guacamole,10.98,0.5133724320905514,1026,7,False,10.98,10.98
435,1,canned soda,mountain dew,1.09,-2.1031214153184683,359,1,False,1.09,1.09
436,1,chicken bowl,fresh tomato salsa mild tomatillored chili salsa hot black beans rice cheese sour cream,8.49,-0.14538082170605718,954,6,False,8.49,8.49
436,1,izze,clementine,3.39,-1.4946344740605566,12,1,False,3.39,3.39
437,1,chicken bowl,fresh tomato salsa fajita vegetables rice,8.75,-0.0765953413899455,220,3,False,8.75,8.75
437,1,canned soft drink,diet coke,1.25,-2.060791888970092,15,1,False,1.25,1.25
438,1,carnitas burrito,fresh tomato salsa mild black beans rice cheese sour cream guacamole,11.48,0.6456522019292278,50,6,False,11.48,11.48
438,1,chicken burrito,tomatillogreen chili salsa medium pinto beans rice cheese sour cream guacamole lettuce,10.98,0.5133724320905514,821,7,False,10.98,10.98
439,1,chicken salad,tomatillogreen chili salsa medium roasted chili corn salsa medium rice cheese sour cream guacamole lettuce,10.98,0.5133724320905514,1023,7,False,10.98,10.98
439,1,chicken bowl,tomatillogreen chili salsa medium roasted chili corn salsa medium black beans rice cheese sour cream lettuce,8.49,-0.14538082170605718,1017,7,False,8.49,8.49
440,1,barbacoa bowl,tomatillo red chili salsa rice cheese lettuce,9.25,0.0556844284487309,768,4,False,9.25,9.25
440,1,steak burrito,roasted chili corn salsa rice pinto beans cheese lettuce,9.25,0.0556844284487309,563,5,False,9.25,9.25
441,1,steak burrito,roasted chili corn salsa rice pinto beans cheese sour cream guacamole lettuce,11.75,0.717083277642113,564,7,False,11.75,11.75
442,1,steak burrito,roasted chili corn salsa medium tomatillogreen chili salsa medium rice black beans sour cream guacamole,11.48,0.6456522019292278,985,6,False,11.48,11.48
443,1,chicken bowl,fresh tomato salsa fajita vegetables rice black beans cheese guacamole lettuce,11.25,0.5848035078034366,176,7,False,11.25,11.25
443,1,veggie burrito,tomatillo red chili salsa fajita vegetables rice cheese sour cream lettuce,8.75,-0.0765953413899455,737,6,False,8.75,8.75
444,1,steak bowl,tomatillored chili salsa hot black beans rice cheese sour cream lettuce,8.99,-0.013101051867380776,847,6,False,8.99,8.99
445,1,chicken bowl,tomatillo green chili salsa fajita vegetables rice cheese lettuce,8.75,-0.0765953413899455,620,5,False,8.75,8.75
446,1,steak bowl,fresh tomato salsa rice fajita vegetables sour cream cheese guacamole,11.75,0.717083277642113,310,6,False,11.75,11.75
447,1,steak burrito,fresh tomato salsa mild roasted chili corn salsa medium tomatillored chili salsa hot black beans rice sour cream,8.99,-0.013101051867380776,904,6,False,8.99,8.99
448,1,chicken burrito,fresh tomato salsa fajita vegetables rice black beans pinto beans cheese lettuce,8.75,-0.0765953413899455,187,7,False,8.75,8.75
448,1,canned soft drink,coke,1.25,-2.060791888970092,14,1,False,1.25,1.25
449,1,chicken bowl,fresh tomato salsa rice fajita vegetables,8.75,-0.0765953413899455,313,3,False,8.75,8.75
449,1,canned soft drink,diet coke,1.25,-2.060791888970092,15,1,False,1.25,1.25
450,1,canned soda,dr pepper,2.18,-1.8147515170701536,17,1,False,2.18,2.18
450,1,canned soda,coca cola,2.18,-1.8147515170701536,13,1,False,2.18,2.18
450,1,steak burrito,fresh tomato salsa mild pinto beans rice guacamole,11.48,0.6456522019292278,91,4,False,11.48,11.48
451,1,chicken soft tacos,fresh tomato salsa cheese lettuce,8.75,-0.0765953413899455,142,3,False,8.75,8.75
451,1,steak bowl,fresh tomato salsa fajita vegetables rice black beans sour cream guacamole,11.75,0.717083277642113,195,6,False,11.75,11.75
452,1,carnitas burrito,fresh tomato salsa black beans cheese sour cream guacamole lettuce,11.75,0.717083277642113,127,6,False,11.75,11.75
452,1,canned soft drink,diet coke,1.25,-2.060791888970092,15,1,False,1.25,1.25
453,1,chicken burrito,fresh tomato mild guacamole lettuce rice fajita veggies cheese,10.58,0.4075486162196102,21,6,False,10.58,10.58
454,1,barbacoa burrito,tomatillored chili salsa hot rice cheese sour cream,8.99,-0.013101051867380776,885,4,False,8.99,8.99
455,1,steak burrito,roasted chili corn salsa rice pinto beans cheese sour cream guacamole,11.75,0.717083277642113,565,6,False,11.75,11.75
456,1,chicken bowl,tomatillo red chili salsa fajita vegetables rice black beans cheese sour cream guacamole lettuce,11.25,0.5848035078034366,727,8,False,11.25,11.25
456,1,veggie burrito,fresh tomato salsa fajita vegetables rice black beans cheese sour cream guacamole,11.25,0.5848035078034366,180,7,False,11.25,11.25
457,1,chicken bowl,fresh tomato salsa fajita vegetables rice lettuce,17.5,2.238300630786892,207,4,False,17.5,17.5
457,1,chicken burrito,fresh tomato salsa fajita vegetables rice sour cream lettuce,8.75,-0.0765953413899455,218,5,False,8.75,8.75
458,1,chicken bowl,fresh tomato salsa rice black beans cheese,8.75,-0.0765953413899455,258,4,False,8.75,8.75
458,1,chicken salad bowl,fresh tomato salsa fajita vegetables rice black beans pinto beans cheese lettuce,8.75,-0.0765953413899455,187,7,False,8.75,8.75
459,1,chicken salad bowl,fresh tomato salsa black beans cheese guacamole,22.5,3.5610983291736558,125,4,False,22.5,22.5
460,1,steak bowl,tomatillo red chili salsa rice cheese sour cream lettuce,9.25,0.0556844284487309,771,5,False,9.25,9.25
460,1,chicken bowl,fresh tomato salsa rice cheese sour cream lettuce,8.75,-0.0765953413899455,289,5,False,8.75,8.75
461,1,steak burrito,fresh tomato salsa fajita vegetables rice black beans sour cream guacamole lettuce,11.75,0.717083277642113,194,7,False,11.75,11.75
461,1,canned soft drink,diet coke,1.25,-2.060791888970092,15,1,False,1.25,1.25
462,1,chicken burrito,fresh tomato salsa rice black beans cheese sour cream guacamole lettuce,11.25,0.5848035078034366,254,7,False,11.25,11.25
463,1,barbacoa burrito,tomatillogreen chili salsa medium rice cheese sour cream lettuce,8.99,-0.013101051867380776,829,5,False,8.99,8.99
464,1,chicken burrito,roasted chili corn salsa rice black beans cheese lettuce guacamole,11.25,0.5848035078034366,515,6,False,11.25,11.25
465,1,chicken bowl,tomatillo red chili salsa rice black beans cheese sour cream lettuce,8.75,-0.0765953413899455,752,6,False,8.75,8.75
465,1,6 pack soft drink,coke,6.49,-0.6744999010607629,14,1,False,6.49,6.49
466,1,chicken burrito,tomatillo red chili salsa rice black beans cheese,8.75,-0.0765953413899455,754,4,False,8.75,8.75
466,1,carnitas burrito,roasted chili corn salsa fajita vegetables rice black beans cheese sour cream lettuce,9.25,0.0556844284487309,467,7,False,9.25,9.25
467,1,barbacoa soft tacos,roasted chili corn salsa rice pinto beans cheese sour cream guacamole,11.75,0.717083277642113,565,6,False,11.75,11.75
467,1,steak burrito,roasted chili corn salsa rice pinto beans cheese sour cream guacamole,11.75,0.717083277642113,565,6,False,11.75,11.75
468,1,carnitas salad bowl,fresh tomato salsa rice black beans cheese guacamole,11.89,0.7541216131969425,251,5,False,11.89,11.89
468,1,steak bowl,tomatillo green chili salsa rice pinto beans cheese sour cream guacamole lettuce,11.75,0.717083277642113,676,7,False,11.75,11.75
469,1,chicken bowl,roasted chili corn salsa rice pinto beans cheese sour cream guacamole lettuce,11.25,0.5848035078034366,564,7,False,11.25,11.25
470,1,chicken burrito,fresh tomato salsa rice fajita vegetables sour cream cheese lettuce,8.75,-0.0765953413899455,312,6,False,8.75,8.75
471,1,steak burrito,tomatillogreen chili salsa medium pinto beans rice cheese sour cream,8.99,-0.013101051867380776,822,5,False,8.99,8.99
471,1,steak burrito,fresh tomato salsa mild rice cheese sour cream lettuce,8.99,-0.013101051867380776,101,5,False,8.99,8.99
471,1,canned soda,dr pepper,1.09,-2.1031214153184683,17,1,False,1.09,1.09
472,1,steak burrito,fresh tomato salsa mild tomatillored chili salsa hot pinto beans fajita veggies cheese guacamole,11.48,0.6456522019292278,958,6,False,11.48,11.48
472,1,veggie burrito,tomatillogreen chili salsa medium black beans rice fajita veggies cheese sour cream,8.49,-0.14538082170605718,812,6,False,8.49,8.49
473,1,steak burrito,fresh tomato salsa fajita vegetables rice black beans cheese sour cream,9.25,0.0556844284487309,182,6,False,9.25,9.25
474,1,steak bowl,fresh tomato salsa mild pinto beans rice fajita veggies cheese guacamole lettuce,11.48,0.6456522019292278,87,7,False,11.48,11.48
475,1,barbacoa soft tacos,tomatillo green chili salsa sour cream cheese lettuce,9.25,0.0556844284487309,689,4,False,9.25,9.25
475,1,barbacoa burrito,tomatillo green chili salsa rice black beans sour cream cheese,9.25,0.0556844284487309,653,5,False,9.25,9.25
476,1,chicken burrito,fresh tomato salsa mild pinto beans rice fajita veggies cheese sour cream lettuce,8.49,-0.14538082170605718,89,7,False,8.49,8.49
476,1,steak burrito,fresh tomato salsa mild pinto beans black beans rice fajita veggies cheese sour cream lettuce,8.99,-0.013101051867380776,76,8,False,8.99,8.99
477,1,steak burrito,tomatillored chili salsa hot rice cheese sour cream,8.99,-0.013101051867380776,885,4,False,8.99,8.99
477,1,chicken burrito,tomatillored chili salsa hot black beans rice cheese lettuce,8.49,-0.14538082170605718,844,5,False,8.49,8.49
478,1,chicken bowl,roasted chili corn salsa rice cheese lettuce,8.75,-0.0765953413899455,539,4,False,8.75,8.75
478,1,steak salad bowl,fresh tomato salsa rice fajita vegetables sour cream cheese lettuce guacamole,11.89,0.7541216131969425,311,7,False,11.89,11.89
479,1,chicken burrito,fresh tomato mild guacamole rice fajita veggies sour cream cheese,10.58,0.4075486162196102,25,6,False,10.58,10.58
479,1,chicken burrito,fresh tomato mild lettuce rice fajita veggies sour cream cheese,8.19,-0.22474868360926323,39,6,False,8.19,8.19
480,1,chicken bowl,fresh tomato salsa fajita vegetables rice,8.75,-0.0765953413899455,220,3,False,8.75,8.75
480,1,canned soft drink,diet coke,1.25,-2.060791888970092,15,1,False,1.25,1.25
481,1,chicken burrito,fresh tomato salsa rice,17.5,2.238300630786892,122,2,False,17.5,17.5
481,1,6 pack soft drink,coke,6.49,-0.6744999010607629,14,1,False,6.49,6.49
481,1,steak crispy tacos,tomatillo red chili salsa rice,9.25,0.0556844284487309,698,2,False,9.25,9.25
482,1,chicken burrito,tomatillo red chili salsa rice black beans cheese,8.75,-0.0765953413899455,754,4,False,8.75,8.75
482,1,chicken bowl,roasted chili corn salsa fajita vegetables rice pinto beans cheese sour cream lettuce,8.75,-0.0765953413899455,494,7,False,8.75,8.75
482,1,canned soft drink,coke,1.25,-2.060791888970092,14,1,False,1.25,1.25
483,1,barbacoa bowl,tomatillogreen chili salsa medium black beans rice cheese guacamole,11.48,0.6456522019292278,803,5,False,11.48,11.48
483,1,barbacoa bowl,fresh tomato salsa mild black beans rice cheese sour cream guacamole lettuce,11.48,0.6456522019292278,49,7,False,11.48,11.48
484,1,steak bowl,tomatillored chili salsa hot black beans rice cheese sour cream,8.99,-0.013101051867380776,848,5,False,8.99,8.99
485,1,chicken bowl,roasted chili corn salsa medium tomatillored chili salsa hot pinto beans rice fajita veggies,8.49,-0.14538082170605718,1005,5,False,8.49,8.49
485,1,barbacoa bowl,roasted chili corn salsa medium tomatillored chili salsa hot pinto beans rice fajita veggies,8.99,-0.013101051867380776,1005,5,False,8.99,8.99
486,1,chicken bowl,roasted chili corn salsa fajita vegetables rice black beans cheese,8.75,-0.0765953413899455,469,5,False,8.75,8.75
487,1,chicken burrito,fresh tomato salsa lettuce guacamole rice cheese fajita vegetables sour cream,11.25,0.5848035078034366,234,7,False,11.25,11.25
487,1,carnitas soft tacos,roasted chili corn salsa,9.25,0.0556844284487309,582,1,False,9.25,9.25
488,1,barbacoa burrito,fresh tomato salsa rice cheese,9.25,0.0556844284487309,291,3,False,9.25,9.25
488,1,chicken bowl,fresh tomato salsa fajita vegetables rice black beans cheese guacamole lettuce,11.25,0.5848035078034366,176,7,False,11.25,11.25
488,1,chicken salad bowl,fresh tomato salsa fajita vegetables rice black beans cheese sour cream guacamole lettuce,11.25,0.5848035078034366,179,8,False,11.25,11.25
488,1,steak bowl,tomatillo red chili salsa rice cheese sour cream guacamole lettuce,11.75,0.717083277642113,769,6,False,11.75,11.75
489,1,veggie burrito,fresh tomato salsa mild pinto beans rice cheese sour cream,8.49,-0.14538082170605718,86,5,False,8.49,8.49
489,1,chicken soft tacos,fresh tomato salsa mild pinto beans cheese sour cream,8.49,-0.14538082170605718,80,4,False,8.49,8.49
490,1,carnitas crispy tacos,tomatillogreen chili salsa medium fajita veggies cheese lettuce,8.99,-0.013101051867380776,817,4,False,8.99,8.99
491,1,carnitas burrito,tomatillo green chili salsa fajita vegetables rice cheese sour cream,9.25,0.0556844284487309,624,5,False,9.25,9.25
491,1,chicken bowl,roasted chili corn salsa rice black beans cheese guacamole,11.25,0.5848035078034366,514,5,False,11.25,11.25
491,1,steak burrito,fresh tomato salsa rice black beans cheese sour cream guacamole lettuce,11.75,0.717083277642113,254,7,False,11.75,11.75
491,1,carnitas bowl,roasted chili corn salsa rice pinto beans sour cream,9.25,0.0556844284487309,575,4,False,9.25,9.25
491,1,chicken burrito,fresh tomato salsa cheese sour cream lettuce,8.75,-0.0765953413899455,148,4,False,8.75,8.75
491,1,barbacoa burrito,fresh tomato salsa rice pinto beans guacamole lettuce,11.75,0.717083277642113,326,5,False,11.75,11.75
491,1,chicken bowl,fresh tomato salsa rice black beans cheese sour cream lettuce,8.75,-0.0765953413899455,256,6,False,8.75,8.75
491,1,chicken bowl,roasted chili corn salsa rice black beans cheese sour cream guacamole,11.25,0.5848035078034366,518,6,False,11.25,11.25
491,1,chicken bowl,fresh tomato salsa rice black beans cheese guacamole,11.25,0.5848035078034366,251,5,False,11.25,11.25
492,1,chicken bowl,fresh tomato salsa mild tomatillored chili salsa hot black beans rice cheese sour cream guacamole,10.98,0.5133724320905514,953,7,False,10.98,10.98
493,1,chicken burrito,fresh tomato salsa rice pinto beans cheese sour cream guacamole lettuce,11.25,0.5848035078034366,321,7,False,11.25,11.25
494,1,chicken bowl,tomatillored chili salsa hot pinto beans rice cheese sour cream guacamole,10.98,0.5133724320905514,870,6,False,10.98,10.98
494,1,chicken burrito,roasted chili corn salsa medium rice cheese sour cream,8.49,-0.14538082170605718,410,4,False,8.49,8.49
495,1,carnitas bowl,tomatillored chili salsa hot black beans rice fajita veggies cheese sour cream lettuce,8.99,-0.013101051867380776,851,7,False,8.99,8.99
495,1,izze,clementine,3.39,-1.4946344740605566,12,1,False,3.39,3.39
496,1,steak burrito,fresh tomato salsa mild roasted chili corn salsa medium black beans rice cheese lettuce,8.99,-0.013101051867380776,910,6,False,8.99,8.99
496,1,canned soda,diet coke,1.09,-2.1031214153184683,15,1,False,1.09,1.09
496,1,canned soda,diet dr pepper,1.09,-2.1031214153184683,16,1,False,1.09,1.09
497,1,chicken burrito,tomatillo red chili salsa cheese rice black beans,17.5,2.238300630786892,711,4,False,17.5,17.5
498,1,chicken bowl,roasted chili corn salsa rice black beans sour cream guacamole,11.25,0.5848035078034366,531,5,False,11.25,11.25
498,1,chicken bowl,tomatillo green chili salsa rice cheese guacamole lettuce,11.25,0.5848035078034366,656,5,False,11.25,11.25
499,1,steak bowl,fresh tomato salsa black beans cheese sour cream,9.25,0.0556844284487309,129,4,False,9.25,9.25
500,1,chicken bowl,fresh tomato salsa fajita vegetables rice,8.75,-0.0765953413899455,220,3,False,8.75,8.75
500,1,canned soft drink,diet coke,1.25,-2.060791888970092,15,1,False,1.25,1.25
501,1,barbacoa salad bowl,fresh tomato salsa rice fajita vegetables pinto beans black beans sour cream cheese lettuce guacamole,11.89,0.7541216131969425,305,9,False,11.89,11.89
502,1,steak burrito,roasted chili corn salsa black beans cheese sour cream guacamole lettuce,11.75,0.717083277642113,430,6,False,11.75,11.75
502,1,canned soft drink,diet coke,1.25,-2.060791888970092,15,1,False,1.25,1.25
503,1,chicken burrito,roasted chili corn salsa rice black beans cheese sour cream guacamole lettuce,11.25,0.5848035078034366,517,7,False,11.25,11.25
504,1,barbacoa bowl,tomatillogreen chili salsa medium black beans rice cheese guacamole,11.48,0.6456522019292278,803,5,False,11.48,11.48
504,1,barbacoa bowl,fresh tomato salsa mild black beans rice cheese sour cream guacamole lettuce,11.48,0.6456522019292278,49,7,False,11.48,11.48
505,1,carnitas burrito,fresh tomato salsa rice black beans cheese sour cream lettuce,9.25,0.0556844284487309,256,6,False,9.25,9.25
506,1,chicken burrito,fresh tomato salsa rice black beans sour cream lettuce,8.75,-0.0765953413899455,279,5,False,8.75,8.75
506,1,barbacoa soft tacos,tomatillo red chili salsa rice pinto beans cheese sour cream,9.25,0.0556844284487309,789,5,False,9.25,9.25
507,1,veggie bowl,tomatillo red chili salsa rice black beans cheese sour cream guacamole lettuce,11.25,0.5848035078034366,750,7,False,11.25,11.25
507,1,canned soft drink,lemonade,1.25,-2.060791888970092,358,1,False,1.25,1.25
507,1,carnitas bowl,tomatillo green chili salsa rice pinto beans cheese guacamole lettuce,11.75,0.717083277642113,673,6,False,11.75,11.75
508,1,steak bowl,fresh tomato salsa mild rice cheese,8.99,-0.013101051867380776,103,3,False,8.99,8.99
509,1,canned soft drink,diet coke,1.25,-2.060791888970092,15,1,False,1.25,1.25
509,1,chicken soft tacos,fresh tomato salsa sour cream cheese guacamole,11.25,0.5848035078034366,340,4,False,11.25,11.25
509,1,canned soft drink,coke,1.25,-2.060791888970092,14,1,False,1.25,1.25
509,1,chicken burrito,fresh tomato salsa rice fajita vegetables sour cream cheese guacamole,11.25,0.5848035078034366,310,6,False,11.25,11.25
510,1,veggie burrito,fresh tomato salsa mild pinto beans rice cheese sour cream,8.49,-0.14538082170605718,86,5,False,8.49,8.49
511,1,chicken burrito,fresh tomato salsa fajita vegetables rice black beans cheese lettuce,35.0,6.868092575140565,178,6,False,35.0,35.0
511,1,steak burrito,fresh tomato salsa fajita vegetables rice black beans cheese lettuce,27.75,4.950035912479757,178,6,False,27.75,27.75
511,1,veggie burrito,fresh tomato salsa fajita vegetables rice black beans cheese lettuce,8.75,-0.0765953413899455,178,6,False,8.75,8.75
511,1,6 pack soft drink,coke,6.49,-0.6744999010607629,14,1,False,6.49,6.49
512,1,veggie burrito,roasted chili corn salsa medium black beans rice fajita veggies cheese sour cream guacamole lettuce,10.98,0.5133724320905514,382,8,False,10.98,10.98
513,1,steak burrito,tomatillogreen chili salsa medium tomatillored chili salsa hot black beans rice fajita veggies sour cream,17.98,2.3652892098320213,1027,6,False,17.98,17.98
514,1,barbacoa bowl,tomatillo red chili salsa rice black beans cheese lettuce,9.25,0.0556844284487309,749,5,False,9.25,9.25
514,1,chicken bowl,fresh tomato salsa rice black beans,8.75,-0.0765953413899455,281,3,False,8.75,8.75
515,1,chicken soft tacos,roasted chili corn salsa rice cheese,8.75,-0.0765953413899455,544,3,False,8.75,8.75
